 6.00000000e-02  6.00000000e-02  6.00000000e-02 -5.00000000e-01  6.00000000e-02  9.48540459e-01  6.00000000e-02  5.82545087e+00
 6.00001000e-02  6.00001000e-02  6.00001000e-02 -4.00000000e-01  6.00001000e-02  9.48618241e-01  6.00001000e-02  5.82553118e+00
 6.00003000e-02  6.00003000e-02  6.00003000e-02 -2.00000000e-01  6.00003000e-02  9.45377554e-01  6.00003000e-02  5.82229553e+00
 6.00006500e-02  6.00006500e-02  6.00006500e-02  1.50000000e-01  6.00006500e-02  9.12741731e-01  6.00006500e-02  5.78966835e+00
 6.00010000e-02  6.00010000e-02  6.00010000e-02  5.00000000e-01  6.00010000e-02  8.58404589e-01  6.00010000e-02  5.73533945e+00
 6.00010457e-02  6.00010457e-02  6.00010457e-02  5.00000000e-01  6.00010457e-02  8.53823492e-01  6.00010457e-02  5.73075939e+00
 6.00011371e-02  6.00011371e-02  6.00011371e-02  5.00000000e-01  6.00011371e-02  8.43912222e-01  6.00011371e-02  5.72085019e+00
 6.00013199e-02  6.00013199e-02  6.00013199e-02  5.00000000e-01  6.00013199e-02  8.22797596e-01  6.00013199e-02  5.69973961e+00
 6.00016854e-02  6.00016854e-02  6.00016854e-02  5.00000000e-01  6.00016854e-02  7.77648441e-01  6.00016854e-02  5.65459824e+00
 6.00024165e-02  6.00024165e-02  6.00024165e-02  5.00000000e-01  6.00024165e-02  6.83020907e-01  6.00024165e-02  5.55998490e+00
 6.00037243e-02  6.00037243e-02  6.00037243e-02  5.00000000e-01  6.00037243e-02  5.51315190e-01  6.00037243e-02  5.42830065e+00
 6.00056775e-02  6.00056775e-02  6.00056775e-02  5.00000000e-01  6.00056775e-02  3.58948851e-01  6.00056775e-02  5.23595796e+00
 6.00076306e-02  6.00076306e-02  6.00076306e-02  5.00000000e-01  6.00076306e-02  1.92250373e-01  6.00076306e-02  5.06927379e+00
 6.00095837e-02  6.00095837e-02  6.00095837e-02  5.00000000e-01  6.00095837e-02  5.18549199e-02  6.00095837e-02  4.92888468e+00
 6.00115368e-02  6.00115368e-02  6.00115368e-02  5.00000000e-01  6.00115368e-02 -7.94537948e-02  6.00115368e-02  4.79757525e+00
 6.00134900e-02  6.00134900e-02  6.00134900e-02  5.00000000e-01  6.00134900e-02 -1.96928704e-01  6.00134900e-02  4.68009316e+00
 6.00154431e-02  6.00154431e-02  6.00154431e-02  5.00000000e-01  6.00154431e-02 -3.03633003e-01  6.00154431e-02  4.57337586e+00
 6.00173962e-02  6.00173962e-02  6.00173962e-02  5.00000000e-01  6.00173962e-02 -4.00613837e-01  6.00173962e-02  4.47637674e+00
 6.00193493e-02  6.00193493e-02  6.00193493e-02  5.00000000e-01  6.00193493e-02 -5.01293809e-01  6.00193493e-02  4.37567334e+00
 6.00213025e-02  6.00213025e-02  6.00213025e-02  5.00000000e-01  6.00213025e-02 -5.91171468e-01  6.00213025e-02  4.28576731e+00
 6.00232556e-02  6.00232556e-02  6.00232556e-02  5.00000000e-01  6.00232556e-02 -6.71463064e-01  6.00232556e-02  4.20544292e+00
 6.00252087e-02  6.00252087e-02  6.00252087e-02  5.00000000e-01  6.00252087e-02 -7.43821742e-01  6.00252087e-02  4.13304748e+00
 6.00271618e-02  6.00271618e-02  6.00271618e-02  5.00000000e-01  6.00271618e-02 -8.10356090e-01  6.00271618e-02  4.06647277e+00
 6.00291150e-02  6.00291150e-02  6.00291150e-02  5.00000000e-01  6.00291150e-02 -8.76872291e-01  6.00291150e-02  3.99991275e+00
 6.00310681e-02  6.00310681e-02  6.00310681e-02  5.00000000e-01  6.00310681e-02 -9.37911884e-01  6.00310681e-02  3.93882602e+00
 6.00330212e-02  6.00330212e-02  6.00330212e-02  5.00000000e-01  6.00330212e-02 -9.93127617e-01  6.00330212e-02  3.88356013e+00
 6.00349743e-02  6.00349743e-02  6.00349743e-02  5.00000000e-01  6.00349743e-02 -1.04336470e+00  6.00349743e-02  3.83327015e+00
