 2.53730638e-03  2.53730638e-03 -2.32262269e-01  2.66228913e-01 
 2.54730638e-03  2.54730638e-03 -2.92877352e-01  2.15637670e-01 
 2.55730638e-03  2.55730638e-03 -3.52336582e-01  1.64195403e-01 
 2.56730638e-03  2.56730638e-03 -4.10405300e-01  1.12105132e-01 
 2.57730638e-03  2.57730638e-03 -4.66854336e-01  5.95724330e-02 
 2.58730638e-03  2.58730638e-03 -5.21460911e-01  6.80462896e-03 
 2.59730638e-03  2.59730638e-03 -5.74009519e-01 -4.59900298e-02 
 2.60730638e-03  2.60730638e-03 -6.24292773e-01 -9.86031869e-02 
 2.61730638e-03  2.61730638e-03 -6.72112228e-01 -1.50827202e-01 
 2.62730638e-03  2.62730638e-03 -7.17279164e-01 -2.02455972e-01 
 2.63730638e-03  2.63730638e-03 -7.59615327e-01 -2.53285740e-01 
 2.64730638e-03  2.64730638e-03 -7.98953634e-01 -3.03115905e-01 
 2.65730638e-03  2.65730638e-03 -8.35138837e-01 -3.51749810e-01 
 2.66730638e-03  2.66730638e-03 -8.68028129e-01 -3.98995519e-01 
 2.67730638e-03  2.67730638e-03 -8.97491710e-01 -4.44666575e-01 
 2.68730638e-03  2.68730638e-03 -9.23413301e-01 -4.88582735e-01 
 2.69730638e-03  2.69730638e-03 -9.45690602e-01 -5.30570683e-01 
 2.70730638e-03  2.70730638e-03 -9.64235694e-01 -5.70464710e-01 
 2.71730638e-03  2.71730638e-03 -9.78975388e-01 -6.08107374e-01 
 2.72730638e-03  2.72730638e-03 -9.89851514e-01 -6.43350116e-01 
 2.73730638e-03  2.73730638e-03 -9.96821148e-01 -6.76053849e-01 
 2.74730638e-03  2.74730638e-03 -9.99856784e-01 -7.06089506e-01 
 2.75730638e-03  2.75730638e-03 -9.98946442e-01 -7.33338551e-01 
 2.76730638e-03  2.76730638e-03 -9.94093716e-01 -7.57693443e-01 
 2.77730638e-03  2.77730638e-03 -9.85317755e-01 -7.79058065e-01 
 2.78730638e-03  2.78730638e-03 -9.72653195e-01 -7.97348101e-01 
 2.79730638e-03  2.79730638e-03 -9.56150018e-01 -8.12491369e-01 
 2.80730638e-03  2.80730638e-03 -9.35873353e-01 -8.24428104e-01 
 2.81730638e-03  2.81730638e-03 -9.11903224e-01 -8.33111198e-01 
 2.82730638e-03  2.82730638e-03 -8.84334229e-01 -8.38506383e-01 
 2.83730638e-03  2.83730638e-03 -8.53275171e-01 -8.40592366e-01 
 2.84730638e-03  2.84730638e-03 -8.18848626e-01 -8.39360915e-01 
 2.85730638e-03  2.85730638e-03 -7.81190460e-01 -8.34816890e-01 
 2.86730638e-03  2.86730638e-03 -7.40449291e-01 -8.26978225e-01 
 2.87730638e-03  2.87730638e-03 -6.96785908e-01 -8.15875854e-01 
 2.88730638e-03  2.88730638e-03 -6.50372628e-01 -8.01553593e-01 
 2.89730638e-03  2.89730638e-03 -6.01392626e-01 -7.84067967e-01 
 2.90730638e-03  2.90730638e-03 -5.50039201e-01 -7.63487983e-01 
 2.91730638e-03  2.91730638e-03 -4.96515023e-01 -7.39894861e-01 
 2.92730638e-03  2.92730638e-03 -4.41031326e-01 -7.13381711e-01 
 2.93730638e-03  2.93730638e-03 -3.83807081e-01 -6.84053170e-01 
 2.94730638e-03  2.94730638e-03 -3.25068125e-01 -6.52024984e-01 
 2.95730638e-03  2.95730638e-03 -2.65046273e-01 -6.17423552e-01 
 2.96730638e-03  2.96730638e-03 -2.03978404e-01 -5.80385432e-01 
 2.97730638e-03  2.97730638e-03 -1.42105526e-01 -5.41056796e-01 
 2.98730638e-03  2.98730638e-03 -7.96718227e-02 -4.99592856e-01 
 2.99730638e-03  2.99730638e-03 -1.69236908e-02 -4.56157252e-01 
 3.00730638e-03  3.00730638e-03  4.58912312e-02 -4.10921403e-01 
 3.01730638e-03  3.01730638e-03  1.08525041e-01 -3.64063834e-01 
 3.02730638e-03  3.02730638e-03  1.70730553e-01 -3.15769473e-01 
