 1.20010938e-01  1.20010938e-01  1.20010938e-01 -3.42373710e-03  1.20010938e-01  6.87217984e-05
 1.20050000e-01  1.20050000e-01  1.20050000e-01 -4.68476499e-03  1.20050000e-01  3.14107591e-04
 1.20089063e-01  1.20089063e-01  1.20089063e-01 -5.94082269e-03  1.20089063e-01  5.59304177e-04
 1.20128125e-01  1.20128125e-01  1.20128125e-01 -7.19120670e-03  1.20128125e-01  8.04163858e-04
 1.20167188e-01  1.20167188e-01  1.20167188e-01 -8.43522112e-03  1.20167188e-01  1.04853914e-03
 1.20206250e-01  1.20206250e-01  1.20206250e-01 -9.67217743e-03  1.20206250e-01  1.29228282e-03
 1.20245313e-01  1.20245313e-01  1.20245313e-01 -1.09013951e-02  1.20245313e-01  1.53524808e-03
 1.20284375e-01  1.20284375e-01  1.20284375e-01 -1.21222015e-02  1.20284375e-01  1.77728857e-03
 1.20323438e-01  1.20323438e-01  1.20323438e-01 -1.33339321e-02  1.20323438e-01  2.01825848e-03
 1.20362500e-01  1.20362500e-01  1.20362500e-01 -1.45359309e-02  1.20362500e-01  2.25801267e-03
 1.20401563e-01  1.20401563e-01  1.20401563e-01 -1.57275504e-02  1.20401563e-01  2.49640671e-03
 1.20440625e-01  1.20440625e-01  1.20440625e-01 -1.69081516e-02  1.20440625e-01  2.73329702e-03
 1.20479688e-01  1.20479688e-01  1.20479688e-01 -1.80771049e-02  1.20479688e-01  2.96854089e-03
 1.20518750e-01  1.20518750e-01  1.20518750e-01 -1.92337892e-02  1.20518750e-01  3.20199662e-03
 1.20557813e-01  1.20557813e-01  1.20557813e-01 -2.03775930e-02  1.20557813e-01  3.43352358e-03
 1.20596875e-01  1.20596875e-01  1.20596875e-01 -2.15079140e-02  1.20596875e-01  3.66298232e-03
 1.20635938e-01  1.20635938e-01  1.20635938e-01 -2.26241597e-02  1.20635938e-01  3.89023462e-03
 1.20675000e-01  1.20675000e-01  1.20675000e-01 -2.37257470e-02  1.20675000e-01  4.11514359e-03
 1.20714063e-01  1.20714063e-01  1.20714063e-01 -2.48121028e-02  1.20714063e-01  4.33757374e-03
 1.20753125e-01  1.20753125e-01  1.20753125e-01 -2.58826641e-02  1.20753125e-01  4.55739111e-03
 1.20792188e-01  1.20792188e-01  1.20792188e-01 -2.69368781e-02  1.20792188e-01  4.77446327e-03
 1.20831250e-01  1.20831250e-01  1.20831250e-01 -2.79742019e-02  1.20831250e-01  4.98865947e-03
 1.20870313e-01  1.20870313e-01  1.20870313e-01 -2.89941036e-02  1.20870313e-01  5.19985070e-03
 1.20909375e-01  1.20909375e-01  1.20909375e-01 -2.99960616e-02  1.20909375e-01  5.40790972e-03
 1.20948438e-01  1.20948438e-01  1.20948438e-01 -3.09795650e-02  1.20948438e-01  5.61271123e-03
 1.20987500e-01  1.20987500e-01  1.20987500e-01 -3.19441139e-02  1.20987500e-01  5.81413184e-03
 1.21026563e-01  1.21026563e-01  1.21026563e-01 -3.28892195e-02  1.21026563e-01  6.01205024e-03
 1.21065625e-01  1.21065625e-01  1.21065625e-01 -3.38144038e-02  1.21065625e-01  6.20634721e-03
 1.21104688e-01  1.21104688e-01  1.21104688e-01 -3.47192005e-02  1.21104688e-01  6.39690571e-03
 1.21143750e-01  1.21143750e-01  1.21143750e-01 -3.56031544e-02  1.21143750e-01  6.58361094e-03
 1.21182813e-01  1.21182813e-01  1.21182813e-01 -3.64658221e-02  1.21182813e-01  6.76635046e-03
 1.21221875e-01  1.21221875e-01  1.21221875e-01 -3.73067714e-02  1.21221875e-01  6.94501418e-03
 1.21260938e-01  1.21260938e-01  1.21260938e-01 -3.81255825e-02  1.21260938e-01  7.11949449e-03
 1.21300000e-01  1.21300000e-01  1.21300000e-01 -3.89218471e-02  1.21300000e-01  7.28968627e-03
 1.21339063e-01  1.21339063e-01  1.21339063e-01 -3.96951689e-02  1.21339063e-01  7.45548703e-03
 1.21378125e-01  1.21378125e-01  1.21378125e-01 -4.04451640e-02  1.21378125e-01  7.61679687e-03
 1.21417188e-01  1.21417188e-01  1.21417188e-01 -4.11714605e-02  1.21417188e-01  7.77351864e-03
 1.21456250e-01  1.21456250e-01  1.21456250e-01 -4.18736990e-02  1.21456250e-01  7.92555794e-03
 1.21495313e-01  1.21495313e-01  1.21495313e-01 -4.25515327e-02  1.21495313e-01  8.07282318e-03
 1.21534375e-01  1.21534375e-01  1.21534375e-01 -4.32046269e-02  1.21534375e-01  8.21522564e-03
 1.21573438e-01  1.21573438e-01  1.21573438e-01 -4.38326602e-02  1.21573438e-01  8.35267957e-03
 1.21612500e-01  1.21612500e-01  1.21612500e-01 -4.44353235e-02  1.21612500e-01  8.48510215e-03
 1.21651563e-01  1.21651563e-01  1.21651563e-01 -4.50123207e-02  1.21651563e-01  8.61241362e-03
 1.21690625e-01  1.21690625e-01  1.21690625e-01 -4.55633688e-02  1.21690625e-01  8.73453730e-03
 1.21729688e-01  1.21729688e-01  1.21729688e-01 -4.60881977e-02  1.21729688e-01  8.85139962e-03
 1.21768750e-01  1.21768750e-01  1.21768750e-01 -4.65865504e-02  1.21768750e-01  8.96293019e-03
 1.21807813e-01  1.21807813e-01  1.21807813e-01 -4.70581833e-02  1.21807813e-01  9.06906182e-03
 1.21846875e-01  1.21846875e-01  1.21846875e-01 -4.75028660e-02  1.21846875e-01  9.16973059e-03
 1.21885938e-01  1.21885938e-01  1.21885938e-01 -4.79203813e-02  1.21885938e-01  9.26487586e-03
 1.21925000e-01  1.21925000e-01  1.21925000e-01 -4.83105257e-02  1.21925000e-01  9.35444031e-03
 1.21964063e-01  1.21964063e-01  1.21964063e-01 -4.86731091e-02  1.21964063e-01  9.43836999e-03
 1.22003125e-01  1.22003125e-01  1.22003125e-01 -4.90079549e-02  1.22003125e-01  9.51661436e-03
 1.22042188e-01  1.22042188e-01  1.22042188e-01 -4.93149003e-02  1.22042188e-01  9.58912627e-03
 1.22081250e-01  1.22081250e-01  1.22081250e-01 -4.95937958e-02  1.22081250e-01  9.65586206e-03
 1.22120313e-01  1.22120313e-01  1.22120313e-01 -4.98445060e-02  1.22120313e-01  9.71678151e-03
 1.22159375e-01  1.22159375e-01  1.22159375e-01 -5.00669092e-02  1.22159375e-01  9.77184793e-03
 1.22198438e-01  1.22198438e-01  1.22198438e-01 -5.02608975e-02  1.22198438e-01  9.82102816e-03
 1.22237500e-01  1.22237500e-01  1.22237500e-01 -5.04263765e-02  1.22237500e-01  9.86429257e-03
 1.22276563e-01  1.22276563e-01  1.22276563e-01 -5.05632663e-02  1.22276563e-01  9.90161510e-03
 1.22315625e-01  1.22315625e-01  1.22315625e-01 -5.06715004e-02  1.22315625e-01  9.93297327e-03
 1.22354688e-01  1.22354688e-01  1.22354688e-01 -5.07510265e-02  1.22354688e-01  9.95834818e-03
 1.22393750e-01  1.22393750e-01  1.22393750e-01 -5.08018060e-02  1.22393750e-01  9.97772456e-03
 1.22432813e-01  1.22432813e-01  1.22432813e-01 -5.08238145e-02  1.22432813e-01  9.99109073e-03
 1.22471875e-01  1.22471875e-01  1.22471875e-01 -5.08170414e-02  1.22471875e-01  9.99843864e-03
 1.22510938e-01  1.22510938e-01  1.22510938e-01 -5.07814902e-02  1.22510938e-01  9.99976386e-03
 1.22550000e-01  1.22550000e-01  1.22550000e-01 -5.07171782e-02  1.22550000e-01  9.99506560e-03
 1.22589063e-01  1.22589063e-01  1.22589063e-01 -5.06241369e-02  1.22589063e-01  9.98434669e-03
 1.22628125e-01  1.22628125e-01  1.22628125e-01 -5.05024114e-02  1.22628125e-01  9.96761358e-03
 1.22667188e-01  1.22667188e-01  1.22667188e-01 -5.03520612e-02  1.22667188e-01  9.94487635e-03
 1.22706250e-01  1.22706250e-01  1.22706250e-01 -5.01731592e-02  1.22706250e-01  9.91614870e-03
 1.22745313e-01  1.22745313e-01  1.22745313e-01 -4.99657926e-02  1.22745313e-01  9.88144794e-03
 1.22784375e-01  1.22784375e-01  1.22784375e-01 -4.97300623e-02  1.22784375e-01  9.84079495e-03
 1.22823438e-01  1.22823438e-01  1.22823438e-01 -4.94660830e-02  1.22823438e-01  9.79421425e-03
 1.22862500e-01  1.22862500e-01  1.22862500e-01 -4.91739833e-02  1.22862500e-01  9.74173387e-03
 1.22901563e-01  1.22901563e-01  1.22901563e-01 -4.88539054e-02  1.22901563e-01  9.68338544e-03
 1.22940625e-01  1.22940625e-01  1.22940625e-01 -4.85060052e-02  1.22940625e-01  9.61920409e-03
 1.22979688e-01  1.22979688e-01  1.22979688e-01 -4.81304526e-02  1.22979688e-01  9.54922850e-03
 1.23018750e-01  1.23018750e-01  1.23018750e-01 -4.77274307e-02  1.23018750e-01  9.47350081e-03
 1.23057813e-01  1.23057813e-01  1.23057813e-01 -4.72971362e-02  1.23057813e-01  9.39206664e-03
 1.23096875e-01  1.23096875e-01  1.23096875e-01 -4.68397794e-02  1.23096875e-01  9.30497504e-03
 1.23135938e-01  1.23135938e-01  1.23135938e-01 -4.63555840e-02  1.23135938e-01  9.21227847e-03
