 1.20010937e-03  1.20010937e-03  1.20010937e-03  3.83031195e-02  1.20010937e-03  6.87217983e-05
 1.20050000e-03  1.20050000e-03  1.20050000e-03  3.79053028e-02  1.20050000e-03  3.14107591e-04
 1.20089062e-03  1.20089062e-03  1.20089062e-03  3.74825271e-02  1.20089062e-03  5.59304176e-04
 1.20128125e-03  1.20128125e-03  1.20128125e-03  3.70351657e-02  1.20128125e-03  8.04163858e-04
 1.20167187e-03  1.20167187e-03  1.20167187e-03  3.65636147e-02  1.20167187e-03  1.04853914e-03
 1.20206250e-03  1.20206250e-03  1.20206250e-03  3.60682929e-02  1.20206250e-03  1.29228282e-03
 1.20245312e-03  1.20245312e-03  1.20245312e-03  3.55496390e-02  1.20245312e-03  1.53524808e-03
 1.20284375e-03  1.20284375e-03  1.20284375e-03  3.50081132e-02  1.20284375e-03  1.77728857e-03
 1.20323437e-03  1.20323437e-03  1.20323437e-03  3.44441932e-02  1.20323437e-03  2.01825848e-03
 1.20362500e-03  1.20362500e-03  1.20362500e-03  3.38583750e-02  1.20362500e-03  2.25801267e-03
 1.20401562e-03  1.20401562e-03  1.20401562e-03  3.32511716e-02  1.20401562e-03  2.49640671e-03
 1.20440625e-03  1.20440625e-03  1.20440625e-03  3.26231114e-02  1.20440625e-03  2.73329702e-03
 1.20479687e-03  1.20479687e-03  1.20479687e-03  3.19747376e-02  1.20479687e-03  2.96854089e-03
 1.20518750e-03  1.20518750e-03  1.20518750e-03  3.13066065e-02  1.20518750e-03  3.20199662e-03
 1.20557812e-03  1.20557812e-03  1.20557812e-03  3.06192875e-02  1.20557812e-03  3.43352358e-03
 1.20596875e-03  1.20596875e-03  1.20596875e-03  2.99133617e-02  1.20596875e-03  3.66298232e-03
 1.20635937e-03  1.20635937e-03  1.20635937e-03  2.91894200e-02  1.20635937e-03  3.89023462e-03
 1.20675000e-03  1.20675000e-03  1.20675000e-03  2.84480637e-02  1.20675000e-03  4.11514359e-03
 1.20714062e-03  1.20714062e-03  1.20714062e-03  2.76899026e-02  1.20714062e-03  4.33757374e-03
 1.20753125e-03  1.20753125e-03  1.20753125e-03  2.69155545e-02  1.20753125e-03  4.55739111e-03
 1.20792187e-03  1.20792187e-03  1.20792187e-03  2.61256444e-02  1.20792187e-03  4.77446327e-03
 1.20831250e-03  1.20831250e-03  1.20831250e-03  2.53208030e-02  1.20831250e-03  4.98865947e-03
 1.20870312e-03  1.20870312e-03  1.20870312e-03  2.45016673e-02  1.20870312e-03  5.19985070e-03
 1.20909375e-03  1.20909375e-03  1.20909375e-03  2.36688778e-02  1.20909375e-03  5.40790972e-03
 1.20948437e-03  1.20948437e-03  1.20948437e-03  2.28230803e-02  1.20948437e-03  5.61271123e-03
 1.20987500e-03  1.20987500e-03  1.20987500e-03  2.19649233e-02  1.20987500e-03  5.81413184e-03
 1.21026562e-03  1.21026562e-03  1.21026562e-03  2.10950581e-02  1.21026562e-03  6.01205024e-03
 1.21065625e-03  1.21065625e-03  1.21065625e-03  2.02141375e-02  1.21065625e-03  6.20634721e-03
 1.21104687e-03  1.21104687e-03  1.21104687e-03  1.93228166e-02  1.21104687e-03  6.39690571e-03
 1.21143750e-03  1.21143750e-03  1.21143750e-03  1.84217510e-02  1.21143750e-03  6.58361094e-03
 1.21182812e-03  1.21182812e-03  1.21182812e-03  1.75115964e-02  1.21182812e-03  6.76635046e-03
 1.21221875e-03  1.21221875e-03  1.21221875e-03  1.65930087e-02  1.21221875e-03  6.94501418e-03
 1.21260937e-03  1.21260937e-03  1.21260937e-03  1.56666434e-02  1.21260937e-03  7.11949449e-03
 1.21300000e-03  1.21300000e-03  1.21300000e-03  1.47331543e-02  1.21300000e-03  7.28968627e-03
 1.21339062e-03  1.21339062e-03  1.21339062e-03  1.37931938e-02  1.21339062e-03  7.45548703e-03
 1.21378125e-03  1.21378125e-03  1.21378125e-03  1.28474124e-02  1.21378125e-03  7.61679687e-03
 1.21417187e-03  1.21417187e-03  1.21417187e-03  1.18964583e-02  1.21417187e-03  7.77351864e-03
 1.21456250e-03  1.21456250e-03  1.21456250e-03  1.09409774e-02  1.21456250e-03  7.92555794e-03
 1.21495312e-03  1.21495312e-03  1.21495312e-03  9.98161139e-03  1.21495312e-03  8.07282318e-03
 1.21534375e-03  1.21534375e-03  1.21534375e-03  9.01899961e-03  1.21534375e-03  8.21522564e-03
 1.21573437e-03  1.21573437e-03  1.21573437e-03  8.05377723e-03  1.21573437e-03  8.35267957e-03
 1.21612500e-03  1.21612500e-03  1.21612500e-03  7.08657496e-03  1.21612500e-03  8.48510215e-03
 1.21651562e-03  1.21651562e-03  1.21651562e-03  6.11801968e-03  1.21651562e-03  8.61241362e-03
 1.21690625e-03  1.21690625e-03  1.21690625e-03  5.14873372e-03  1.21690625e-03  8.73453730e-03
 1.21729687e-03  1.21729687e-03  1.21729687e-03  4.17933376e-03  1.21729687e-03  8.85139962e-03
 1.21768750e-03  1.21768750e-03  1.21768750e-03  3.21043146e-03  1.21768750e-03  8.96293019e-03
 1.21807812e-03  1.21807812e-03  1.21807812e-03  2.24263389e-03  1.21807812e-03  9.06906182e-03
 1.21846875e-03  1.21846875e-03  1.21846875e-03  1.27654116e-03  1.21846875e-03  9.16973059e-03
 1.21885937e-03  1.21885937e-03  1.21885937e-03  3.12748258e-04  1.21885937e-03  9.26487586e-03
