 1.20005469e-02  1.20005469e-02  1.20005469e-02  1.03083306e-05  1.20005469e-02  3.44286493e-03  1.20005469e-02  6.00392732e+00 
 1.20025000e-02  1.20025000e-02  1.20025000e-02  4.71219519e-05  1.20025000e-02  2.76374348e-03  1.20025000e-02  6.00324895e+00 
 1.20044531e-02  1.20044531e-02  1.20044531e-02  8.39284769e-05  1.20044531e-02  2.08355564e-03  1.20044531e-02  6.00256936e+00 
 1.20064063e-02  1.20064063e-02  1.20064063e-02  1.20722362e-04  1.20064063e-02  1.40240174e-03  1.20064063e-02  6.00188863e+00 
 1.20083594e-02  1.20083594e-02  1.20083594e-02  1.57498068e-04  1.20083594e-02  7.20382574e-04  1.20083594e-02  6.00120687e+00 
 1.20103125e-02  1.20103125e-02  1.20103125e-02  1.94250054e-04  1.20103125e-02  3.75994712e-05  1.20103125e-02  6.00052418e+00 
 1.20122656e-02  1.20122656e-02  1.20122656e-02  2.30972788e-04  1.20122656e-02 -6.45845755e-04  1.20122656e-02  5.99984066e+00 
 1.20142188e-02  1.20142188e-02  1.20142188e-02  2.67660737e-04  1.20142188e-02 -1.32985083e-03  1.20142188e-02  5.99915641e+00 
 1.20161719e-02  1.20161719e-02  1.20161719e-02  3.04308378e-04  1.20161719e-02 -2.01431298e-03  1.20161719e-02  5.99847154e+00 
 1.20181250e-02  1.20181250e-02  1.20181250e-02  3.40910191e-04  1.20181250e-02 -2.69912902e-03  1.20181250e-02  5.99778615e+00 
 1.20200781e-02  1.20200781e-02  1.20200781e-02  3.77460665e-04  1.20200781e-02 -3.38419530e-03  1.20200781e-02  5.99710034e+00 
 1.20220313e-02  1.20220313e-02  1.20220313e-02  4.13954294e-04  1.20220313e-02 -4.06940779e-03  1.20220313e-02  5.99641422e+00 
 1.20239844e-02  1.20239844e-02  1.20239844e-02  4.50385583e-04  1.20239844e-02 -4.75466202e-03  1.20239844e-02  5.99572789e+00 
 1.20259375e-02  1.20259375e-02  1.20259375e-02  4.86749046e-04  1.20259375e-02 -5.43985316e-03  1.20259375e-02  5.99504145e+00 
 1.20278906e-02  1.20278906e-02  1.20278906e-02  5.23039206e-04  1.20278906e-02 -6.12487599e-03  1.20278906e-02  5.99435502e+00 
 1.20298438e-02  1.20298438e-02  1.20298438e-02  5.59250599e-04  1.20298438e-02 -6.80962493e-03  1.20298438e-02  5.99366869e+00 
 1.20317969e-02  1.20317969e-02  1.20317969e-02  5.95377770e-04  1.20317969e-02 -7.49399410e-03  1.20317969e-02  5.99298257e+00 
 1.20337500e-02  1.20337500e-02  1.20337500e-02  6.31415279e-04  1.20337500e-02 -8.17787728e-03  1.20337500e-02  5.99229678e+00 
 1.20357031e-02  1.20357031e-02  1.20357031e-02  6.67357700e-04  1.20357031e-02 -8.86116793e-03  1.20357031e-02  5.99161141e+00 
 1.20376563e-02  1.20376563e-02  1.20376563e-02  7.03199619e-04  1.20376563e-02 -9.54375924e-03  1.20376563e-02  5.99092657e+00 
 1.20396094e-02  1.20396094e-02  1.20396094e-02  7.38935639e-04  1.20396094e-02 -1.02255441e-02  1.20396094e-02  5.99024237e+00 
 1.20415625e-02  1.20415625e-02  1.20415625e-02  7.74560378e-04  1.20415625e-02 -1.09064153e-02  1.20415625e-02  5.98955892e+00 
 1.20435156e-02  1.20435156e-02  1.20435156e-02  8.10068471e-04  1.20435156e-02 -1.15862651e-02  1.20435156e-02  5.98887632e+00 
 1.20454688e-02  1.20454688e-02  1.20454688e-02  8.45454571e-04  1.20454688e-02 -1.22649859e-02  1.20454688e-02  5.98819469e+00 
 1.20474219e-02  1.20474219e-02  1.20474219e-02  8.80713348e-04  1.20474219e-02 -1.29424696e-02  1.20474219e-02  5.98751413e+00 
 1.20493750e-02  1.20493750e-02  1.20493750e-02  9.15839493e-04  1.20493750e-02 -1.36186082e-02  1.20493750e-02  5.98683475e+00 
 1.20513281e-02  1.20513281e-02  1.20513281e-02  9.50827716e-04  1.20513281e-02 -1.42932933e-02  1.20513281e-02  5.98615666e+00 
 1.20532813e-02  1.20532813e-02  1.20532813e-02  9.85672748e-04  1.20532813e-02 -1.49664165e-02  1.20532813e-02  5.98547996e+00 
 1.20552344e-02  1.20552344e-02  1.20552344e-02  1.02036934e-03  1.20552344e-02 -1.56378693e-02  1.20552344e-02  5.98480477e+00 
 1.20571875e-02  1.20571875e-02  1.20571875e-02  1.05491227e-03  1.20571875e-02 -1.63075430e-02  1.20571875e-02  5.98413120e+00 
 1.20591406e-02  1.20591406e-02  1.20591406e-02  1.08929633e-03  1.20591406e-02 -1.69753289e-02  1.20591406e-02  5.98345935e+00 
 1.20610938e-02  1.20610938e-02  1.20610938e-02  1.12351635e-03  1.20610938e-02 -1.76411183e-02  1.20610938e-02  5.98278934e+00 
 1.20630469e-02  1.20630469e-02  1.20630469e-02  1.15756718e-03  1.20630469e-02 -1.83048024e-02  1.20630469e-02  5.98212127e+00 
 1.20650000e-02  1.20650000e-02  1.20650000e-02  1.19144367e-03  1.20650000e-02 -1.89662723e-02  1.20650000e-02  5.98145525e+00 
 1.20669531e-02  1.20669531e-02  1.20669531e-02  1.22514074e-03  1.20669531e-02 -1.96254193e-02  1.20669531e-02  5.98079139e+00 
 1.20689063e-02  1.20689063e-02  1.20689063e-02  1.25865331e-03  1.20689063e-02 -2.02821347e-02  1.20689063e-02  5.98012980e+00 
 1.20708594e-02  1.20708594e-02  1.20708594e-02  1.29197633e-03  1.20708594e-02 -2.09363096e-02  1.20708594e-02  5.97947059e+00 
 1.20728125e-02  1.20728125e-02  1.20728125e-02  1.32510478e-03  1.20728125e-02 -2.15878355e-02  1.20728125e-02  5.97881388e+00 
 1.20747656e-02  1.20747656e-02  1.20747656e-02  1.35803368e-03  1.20747656e-02 -2.22366038e-02  1.20747656e-02  5.97815976e+00 
 1.20767188e-02  1.20767188e-02  1.20767188e-02  1.39075806e-03  1.20767188e-02 -2.28825062e-02  1.20767188e-02  5.97750835e+00 
 1.20786719e-02  1.20786719e-02  1.20786719e-02  1.42327300e-03  1.20786719e-02 -2.35254344e-02  1.20786719e-02  5.97685976e+00 
 1.20806250e-02  1.20806250e-02  1.20806250e-02  1.45557360e-03  1.20806250e-02 -2.41652802e-02  1.20806250e-02  5.97621409e+00 
 1.20825781e-02  1.20825781e-02  1.20825781e-02  1.48765499e-03  1.20825781e-02 -2.48019357e-02  1.20825781e-02  5.97557146e+00 
 1.20845313e-02  1.20845313e-02  1.20845313e-02  1.51951235e-03  1.20845313e-02 -2.54352934e-02  1.20845313e-02  5.97493197e+00 
 1.20864844e-02  1.20864844e-02  1.20864844e-02  1.55114088e-03  1.20864844e-02 -2.60652456e-02  1.20864844e-02  5.97429573e+00 
 1.20884375e-02  1.20884375e-02  1.20884375e-02  1.58253581e-03  1.20884375e-02 -2.66916852e-02  1.20884375e-02  5.97366285e+00 
 1.20903906e-02  1.20903906e-02  1.20903906e-02  1.61369241e-03  1.20903906e-02 -2.73145053e-02  1.20903906e-02  5.97303343e+00 
 1.20923438e-02  1.20923438e-02  1.20923438e-02  1.64460600e-03  1.20923438e-02 -2.79335992e-02  1.20923438e-02  5.97240760e+00 
 1.20942969e-02  1.20942969e-02  1.20942969e-02  1.67527192e-03  1.20942969e-02 -2.85488607e-02  1.20942969e-02  5.97178544e+00 
 1.20962500e-02  1.20962500e-02  1.20962500e-02  1.70568555e-03  1.20962500e-02 -2.91601839e-02  1.20962500e-02  5.97116707e+00 
 1.20982031e-02  1.20982031e-02  1.20982031e-02  1.73584231e-03  1.20982031e-02 -2.97674631e-02  1.20982031e-02  5.97055260e+00 
 1.21001563e-02  1.21001563e-02  1.21001563e-02  1.76573766e-03  1.21001563e-02 -3.03705934e-02  1.21001563e-02  5.96994213e+00 
 1.21021094e-02  1.21021094e-02  1.21021094e-02  1.79536709e-03  1.21021094e-02 -3.09694698e-02  1.21021094e-02  5.96933576e+00 
 1.21040625e-02  1.21040625e-02  1.21040625e-02  1.82472615e-03  1.21040625e-02 -3.15639882e-02  1.21040625e-02  5.96873361e+00 
 1.21060156e-02  1.21060156e-02  1.21060156e-02  1.85381041e-03  1.21060156e-02 -3.21540448e-02  1.21060156e-02  5.96813578e+00 
 1.21079688e-02  1.21079688e-02  1.21079688e-02  1.88261550e-03  1.21079688e-02 -3.27395363e-02  1.21079688e-02  5.96754236e+00 
 1.21099219e-02  1.21099219e-02  1.21099219e-02  1.91113706e-03  1.21099219e-02 -3.33203599e-02  1.21099219e-02  5.96695348e+00 
 1.21118750e-02  1.21118750e-02  1.21118750e-02  1.93937082e-03  1.21118750e-02 -3.38964134e-02  1.21118750e-02  5.96636922e+00 
 1.21138281e-02  1.21138281e-02  1.21138281e-02  1.96731252e-03  1.21138281e-02 -3.44675952e-02  1.21138281e-02  5.96578969e+00 
 1.21157813e-02  1.21157813e-02  1.21157813e-02  1.99495795e-03  1.21157813e-02 -3.50338041e-02  1.21157813e-02  5.96521500e+00 
 1.21177344e-02  1.21177344e-02  1.21177344e-02  2.02230294e-03  1.21177344e-02 -3.55949399e-02  1.21177344e-02  5.96464524e+00 
 1.21196875e-02  1.21196875e-02  1.21196875e-02  2.04934338e-03  1.21196875e-02 -3.61509026e-02  1.21196875e-02  5.96408052e+00 
