 1.93406027e+01  1.93406027e+01  0.00000000e+00  1.93406027e+01  2.56540207e+01  1.93406027e+01 -1.56805446e+00
 1.99053585e+01  1.99053585e+01  0.00000000e+00  1.99053585e+01  2.59048722e+01  1.99053585e+01 -1.57984881e+00
 2.04866055e+01  2.04866055e+01  0.00000000e+00  2.04866055e+01  2.61544489e+01  2.04866055e+01 -1.59165217e+00
 2.10848252e+01  2.10848252e+01  0.00000000e+00  2.10848252e+01  2.64027496e+01  2.10848252e+01 -1.60347069e+00
 2.17005132e+01  2.17005132e+01  0.00000000e+00  2.17005132e+01  2.66497699e+01  2.17005132e+01 -1.61531051e+00
 2.23341796e+01  2.23341796e+01  0.00000000e+00  2.23341796e+01  2.68955021e+01  2.23341796e+01 -1.62717777e+00
 2.29863494e+01  2.29863494e+01  0.00000000e+00  2.29863494e+01  2.71399357e+01  2.29863494e+01 -1.63907856e+00
 2.36575629e+01  2.36575629e+01  0.00000000e+00  2.36575629e+01  2.73830571e+01  2.36575629e+01 -1.65101893e+00
 2.43483763e+01  2.43483763e+01  0.00000000e+00  2.43483763e+01  2.76248496e+01  2.43483763e+01 -1.66300487e+00
 2.50593617e+01  2.50593617e+01  0.00000000e+00  2.50593617e+01  2.78652934e+01  2.50593617e+01 -1.67504229e+00
 2.57911083e+01  2.57911083e+01  0.00000000e+00  2.57911083e+01  2.81043657e+01  2.57911083e+01 -1.68713701e+00
 2.65442222e+01  2.65442222e+01  0.00000000e+00  2.65442222e+01  2.83420408e+01  2.65442222e+01 -1.69929472e+00
 2.73193275e+01  2.73193275e+01  0.00000000e+00  2.73193275e+01  2.85782896e+01  2.73193275e+01 -1.71152100e+00
 2.81170663e+01  2.81170663e+01  0.00000000e+00  2.81170663e+01  2.88130805e+01  2.81170663e+01 -1.72382128e+00
 2.89380994e+01  2.89380994e+01  0.00000000e+00  2.89380994e+01  2.90463785e+01  2.89380994e+01 -1.73620081e+00
 2.97831072e+01  2.97831072e+01  0.00000000e+00  2.97831072e+01  2.92781460e+01  2.97831072e+01 -1.74866467e+00
 3.06527896e+01  3.06527896e+01  0.00000000e+00  3.06527896e+01  2.95083423e+01  3.06527896e+01 -1.76121774e+00
 3.15478672e+01  3.15478672e+01  0.00000000e+00  3.15478672e+01  2.97369239e+01  3.15478672e+01 -1.77386466e+00
 3.24690816e+01  3.24690816e+01  0.00000000e+00  3.24690816e+01  2.99638446e+01  3.24690816e+01 -1.78660984e+00
 3.34171959e+01  3.34171959e+01  0.00000000e+00  3.34171959e+01  3.01890552e+01  3.34171959e+01 -1.79945743e+00
