 6.00014000e-02  6.00014000e-02  6.00014000e-02  8.79634595e-05  6.00014000e-02  1.93827886e+00  6.00014000e-02  5.94425378e+00  6.00014000e-02 -5.86676621e-02
 6.00064000e-02  6.00064000e-02  6.00064000e-02  4.02015493e-04  6.00064000e-02  1.93849393e+00  6.00064000e-02  5.91454296e+00  6.00064000e-02 -8.83748071e-02
 6.00114000e-02  6.00114000e-02  6.00114000e-02  7.15670786e-04  6.00114000e-02  1.93870790e+00  6.00114000e-02  5.88484168e+00  6.00114000e-02 -1.18070922e-01
 6.00164000e-02  6.00164000e-02  6.00164000e-02  1.02861980e-03  6.00164000e-02  1.93892086e+00  6.00164000e-02  5.85513341e+00  6.00164000e-02 -1.47772546e-01
 6.00214000e-02  6.00214000e-02  6.00214000e-02  1.34055369e-03  6.00214000e-02  1.93913237e+00  6.00214000e-02  5.82549016e+00  6.00214000e-02 -1.77407668e-01
 6.00264000e-02  6.00264000e-02  6.00264000e-02  1.65116461e-03  6.00264000e-02  1.93934242e+00  6.00264000e-02  5.79591173e+00  6.00264000e-02 -2.06976482e-01
 6.00314000e-02  6.00314000e-02  6.00314000e-02  1.96014604e-03  6.00314000e-02  1.93955066e+00  6.00314000e-02  5.76645787e+00  6.00314000e-02 -2.36419258e-01
 6.00364000e-02  6.00364000e-02  6.00364000e-02  2.26719303e-03  6.00364000e-02  1.93975701e+00  6.00364000e-02  5.73713959e+00  6.00364000e-02 -2.65724992e-01
 6.00414000e-02  6.00414000e-02  6.00414000e-02  2.57200258e-03  6.00414000e-02  1.93996119e+00  6.00414000e-02  5.70800826e+00  6.00414000e-02 -2.94842304e-01
 6.00464000e-02  6.00464000e-02  6.00464000e-02  2.87427388e-03  6.00464000e-02  1.94016308e+00  6.00464000e-02  5.67908248e+00  6.00464000e-02 -3.23752622e-01
 6.00514000e-02  6.00514000e-02  6.00514000e-02  3.17370861e-03  6.00514000e-02  1.94036245e+00  6.00514000e-02  5.65040791e+00  6.00514000e-02 -3.52410283e-01
 6.00564000e-02  6.00564000e-02  6.00564000e-02  3.47001128e-03  6.00564000e-02  1.94055915e+00  6.00564000e-02  5.62200815e+00  6.00564000e-02 -3.80791711e-01
 6.00614000e-02  6.00614000e-02  6.00614000e-02  3.76288946e-03  6.00614000e-02  1.94075297e+00  6.00614000e-02  5.59392489e+00  6.00614000e-02 -4.08855234e-01
 6.00664000e-02  6.00664000e-02  6.00664000e-02  4.05205413e-03  6.00664000e-02  1.94094377e+00  6.00664000e-02  5.56618489e+00  6.00664000e-02 -4.36574098e-01
 6.00714000e-02  6.00714000e-02  6.00714000e-02  4.33721991e-03  6.00714000e-02  1.94113135e+00  6.00714000e-02  5.53882695e+00  6.00714000e-02 -4.63909525e-01
 6.00764000e-02  6.00764000e-02  6.00764000e-02  4.61810537e-03  6.00764000e-02  1.94131556e+00  6.00764000e-02  5.51187970e+00  6.00764000e-02 -4.90832904e-01
 6.00814000e-02  6.00814000e-02  6.00814000e-02  4.89443332e-03  6.00814000e-02  1.94149625e+00  6.00814000e-02  5.48537972e+00  6.00814000e-02 -5.17307683e-01
 6.00864000e-02  6.00864000e-02  6.00864000e-02  5.16593106e-03  6.00864000e-02  1.94167323e+00  6.00864000e-02  5.45935653e+00  6.00864000e-02 -5.43304359e-01
 6.00914000e-02  6.00914000e-02  6.00914000e-02  5.43233065e-03  6.00914000e-02  1.94184637e+00  6.00914000e-02  5.43384485e+00  6.00914000e-02 -5.68788241e-01
 6.00964000e-02  6.00964000e-02  6.00964000e-02  5.69336918e-03  6.00964000e-02  1.94201551e+00  6.00964000e-02  5.40887436e+00  6.00964000e-02 -5.93729660e-01
 6.01014000e-02  6.01014000e-02  6.01014000e-02  5.94878905e-03  6.01014000e-02  1.94218051e+00  6.01014000e-02  5.38447812e+00  6.01014000e-02 -6.18095610e-01
 6.01064000e-02  6.01064000e-02  6.01064000e-02  6.19833818e-03  6.01064000e-02  1.94234122e+00  6.01064000e-02  5.36068541e+00  6.01064000e-02 -6.41856821e-01
 6.01114000e-02  6.01114000e-02  6.01114000e-02  6.44177030e-03  6.01114000e-02  1.94249752e+00  6.01114000e-02  5.33752763e+00  6.01114000e-02 -6.64981932e-01
 6.01164000e-02  6.01164000e-02  6.01164000e-02  6.67884517e-03  6.01164000e-02  1.94264926e+00  6.01164000e-02  5.31503323e+00  6.01164000e-02 -6.87442514e-01
 6.01214000e-02  6.01214000e-02  6.01214000e-02  6.90932882e-03  6.01214000e-02  1.94279633e+00  6.01214000e-02  5.29323193e+00  6.01214000e-02 -7.09208899e-01
 6.01264000e-02  6.01264000e-02  6.01264000e-02  7.13299380e-03  6.01264000e-02  1.94293859e+00  6.01264000e-02  5.27215098e+00  6.01264000e-02 -7.30253862e-01
 6.01314000e-02  6.01314000e-02  6.01314000e-02  7.34961938e-03  6.01314000e-02  1.94307594e+00  6.01314000e-02  5.25181830e+00  6.01314000e-02 -7.50549526e-01
 6.01364000e-02  6.01364000e-02  6.01364000e-02  7.55899177e-03  6.01364000e-02  1.94320824e+00  6.01364000e-02  5.23225963e+00  6.01364000e-02 -7.70070176e-01
 6.01414000e-02  6.01414000e-02  6.01414000e-02  7.76090435e-03  6.01414000e-02  1.94333541e+00  6.01414000e-02  5.21350099e+00  6.01414000e-02 -7.88789851e-01
 6.01464000e-02  6.01464000e-02  6.01464000e-02  7.95515785e-03  6.01464000e-02  1.94345731e+00  6.01464000e-02  5.19556635e+00  6.01464000e-02 -8.06684604e-01
 6.01514000e-02  6.01514000e-02  6.01514000e-02  8.14156057e-03  6.01514000e-02  1.94357388e+00  6.01514000e-02  5.17847965e+00  6.01514000e-02 -8.23730537e-01
 6.01564000e-02  6.01564000e-02  6.01564000e-02  8.31992856e-03  6.01564000e-02  1.94368499e+00  6.01564000e-02  5.16226291e+00  6.01564000e-02 -8.39905694e-01
 6.01614000e-02  6.01614000e-02  6.01614000e-02  8.49008577e-03  6.01614000e-02  1.94379058e+00  6.01614000e-02  5.14693784e+00  6.01614000e-02 -8.55188379e-01
 6.01664000e-02  6.01664000e-02  6.01664000e-02  8.65186430e-03  6.01664000e-02  1.94389054e+00  6.01664000e-02  5.13252428e+00  6.01664000e-02 -8.69558827e-01
 6.01714000e-02  6.01714000e-02  6.01714000e-02  8.80510449e-03  6.01714000e-02  1.94398480e+00  6.01714000e-02  5.11904160e+00  6.01714000e-02 -8.82997685e-01
 6.01764000e-02  6.01764000e-02  6.01764000e-02  8.94965510e-03  6.01764000e-02  1.94407327e+00  6.01764000e-02  5.10650728e+00  6.01764000e-02 -8.95487544e-01
 6.01814000e-02  6.01814000e-02  6.01814000e-02  9.08537348e-03  6.01814000e-02  1.94415591e+00  6.01814000e-02  5.09493824e+00  6.01814000e-02 -9.07011521e-01
 6.01864000e-02  6.01864000e-02  6.01864000e-02  9.21212569e-03  6.01864000e-02  1.94423261e+00  6.01864000e-02  5.08434944e+00  6.01864000e-02 -9.17554709e-01
 6.01914000e-02  6.01914000e-02  6.01914000e-02  9.32978665e-03  6.01914000e-02  1.94430335e+00  6.01914000e-02  5.07475522e+00  6.01914000e-02 -9.27102814e-01
 6.01964000e-02  6.01964000e-02  6.01964000e-02  9.43824024e-03  6.01964000e-02  1.94436804e+00  6.01964000e-02  5.06616792e+00  6.01964000e-02 -9.35643547e-01
 6.02014000e-02  6.02014000e-02  6.02014000e-02  9.53737942e-03  6.02014000e-02  1.94442664e+00  6.02014000e-02  5.05859920e+00  6.02014000e-02 -9.43165299e-01
 6.02064000e-02  6.02064000e-02  6.02064000e-02  9.62710636e-03  6.02064000e-02  1.94447910e+00  6.02064000e-02  5.05205868e+00  6.02064000e-02 -9.49658500e-01
 6.02114000e-02  6.02114000e-02  6.02114000e-02  9.70733250e-03  6.02114000e-02  1.94452539e+00  6.02114000e-02  5.04655525e+00  6.02114000e-02 -9.55114304e-01
 6.02164000e-02  6.02164000e-02  6.02164000e-02  9.77797869e-03  6.02164000e-02  1.94456545e+00  6.02164000e-02  5.04209576e+00  6.02164000e-02 -9.59525935e-01
 6.02214000e-02  6.02214000e-02  6.02214000e-02  9.83897518e-03  6.02214000e-02  1.94459927e+00  6.02214000e-02  5.03868626e+00  6.02214000e-02 -9.62887368e-01
 6.02264000e-02  6.02264000e-02  6.02264000e-02  9.89026180e-03  6.02264000e-02  1.94462679e+00  6.02264000e-02  5.03633076e+00  6.02264000e-02 -9.65194671e-01
 6.02314000e-02  6.02314000e-02  6.02314000e-02  9.93178792e-03  6.02314000e-02  1.94464802e+00  6.02314000e-02  5.03503246e+00  6.02314000e-02 -9.66444681e-01
 6.02364000e-02  6.02364000e-02  6.02364000e-02  9.96351257e-03  6.02364000e-02  1.94466292e+00  6.02364000e-02  5.03479247e+00  6.02364000e-02 -9.66636337e-01
 6.02414000e-02  6.02414000e-02  6.02414000e-02  9.98540443e-03  6.02414000e-02  1.94467149e+00  6.02414000e-02  5.03561115e+00  6.02414000e-02 -9.65769354e-01
 6.02464000e-02  6.02464000e-02  6.02464000e-02  9.99744191e-03  6.02464000e-02  1.94467370e+00  6.02464000e-02  5.03748671e+00  6.02464000e-02 -9.63845551e-01
 6.02514000e-02  6.02514000e-02  6.02514000e-02  9.99961311e-03  6.02514000e-02  1.94466957e+00  6.02514000e-02  5.04041663e+00  6.02514000e-02 -9.60867510e-01
