 6.00054688e-01  6.00054688e-01  6.00054688e-01 -3.78853962e-01  6.00054688e-01  4.29511240e-04
 6.00250000e-01  6.00250000e-01  6.00250000e-01 -3.87223478e-01  6.00250000e-01  1.96317244e-03
 6.00445313e-01  6.00445313e-01  6.00445313e-01 -3.95522521e-01  6.00445313e-01  3.49565110e-03
 6.00640625e-01  6.00640625e-01  6.00640625e-01 -4.03742469e-01  6.00640625e-01  5.02602411e-03
 6.00835938e-01  6.00835938e-01  6.00835938e-01 -4.11881053e-01  6.00835938e-01  6.55336964e-03
 6.01031250e-01  6.01031250e-01  6.01031250e-01 -4.19929749e-01  6.01031250e-01  8.07676765e-03
 6.01226563e-01  6.01226563e-01  6.01226563e-01 -4.27886372e-01  6.01226563e-01  9.59530053e-03
 6.01421875e-01  6.01421875e-01  6.01421875e-01 -4.35742515e-01  6.01421875e-01  1.11080536e-02
 6.01617188e-01  6.01617188e-01  6.01617188e-01 -4.43496097e-01  6.01617188e-01  1.26141155e-02
 6.01812500e-01  6.01812500e-01  6.01812500e-01 -4.51138850e-01  6.01812500e-01  1.41125792e-02
 6.02007813e-01  6.02007813e-01  6.02007813e-01 -4.58668813e-01  6.02007813e-01  1.56025420e-02
 6.02203125e-01  6.02203125e-01  6.02203125e-01 -4.66077870e-01  6.02203125e-01  1.70831064e-02
 6.02398438e-01  6.02398438e-01  6.02398438e-01 -4.73364203e-01  6.02398438e-01  1.85533805e-02
 6.02593750e-01  6.02593750e-01  6.02593750e-01 -4.80519865e-01  6.02593750e-01  2.00124789e-02
 6.02789063e-01  6.02789063e-01  6.02789063e-01 -4.87543192e-01  6.02789063e-01  2.14595224e-02
 6.02984375e-01  6.02984375e-01  6.02984375e-01 -4.94426420e-01  6.02984375e-01  2.28936395e-02
 6.03179688e-01  6.03179688e-01  6.03179688e-01 -5.01168058e-01  6.03179688e-01  2.43139664e-02
 6.03375000e-01  6.03375000e-01  6.03375000e-01 -5.07760535e-01  6.03375000e-01  2.57196474e-02
 6.03570313e-01  6.03570313e-01  6.03570313e-01 -5.14202545e-01  6.03570313e-01  2.71098359e-02
 6.03765625e-01  6.03765625e-01  6.03765625e-01 -5.20486725e-01  6.03765625e-01  2.84836944e-02
 6.03960938e-01  6.03960938e-01  6.03960938e-01 -5.26611964e-01  6.03960938e-01  2.98403954e-02
 6.04156250e-01  6.04156250e-01  6.04156250e-01 -5.32571117e-01  6.04156250e-01  3.11791217e-02
 6.04351563e-01  6.04351563e-01  6.04351563e-01 -5.38363281e-01  6.04351563e-01  3.24990668e-02
 6.04546875e-01  6.04546875e-01  6.04546875e-01 -5.43981537e-01  6.04546875e-01  3.37994358e-02
 6.04742188e-01  6.04742188e-01  6.04742188e-01 -5.49425199e-01  6.04742188e-01  3.50794452e-02
 6.04937500e-01  6.04937500e-01  6.04937500e-01 -5.54687584e-01  6.04937500e-01  3.63383240e-02
 6.05132813e-01  6.05132813e-01  6.05132813e-01 -5.59768233e-01  6.05132813e-01  3.75753140e-02
 6.05328125e-01  6.05328125e-01  6.05328125e-01 -5.64660704e-01  6.05328125e-01  3.87896701e-02
 6.05523438e-01  6.05523438e-01  6.05523438e-01 -5.69364772e-01  6.05523438e-01  3.99806607e-02
 6.05718750e-01  6.05718750e-01  6.05718750e-01 -5.73874247e-01  6.05718750e-01  4.11475684e-02
 6.05914063e-01  6.05914063e-01  6.05914063e-01 -5.78189143e-01  6.05914063e-01  4.22896904e-02
 6.06109375e-01  6.06109375e-01  6.06109375e-01 -5.82303526e-01  6.06109375e-01  4.34063386e-02
 6.06304688e-01  6.06304688e-01  6.06304688e-01 -5.86217656e-01  6.06304688e-01  4.44968405e-02
 6.06500000e-01  6.06500000e-01  6.06500000e-01 -5.89925862e-01  6.06500000e-01  4.55605392e-02
 6.06695313e-01  6.06695313e-01  6.06695313e-01 -5.93428656e-01  6.06695313e-01  4.65967939e-02
 6.06890625e-01  6.06890625e-01  6.06890625e-01 -5.96720631e-01  6.06890625e-01  4.76049805e-02
 6.07085938e-01  6.07085938e-01  6.07085938e-01 -5.99802556e-01  6.07085938e-01  4.85844915e-02
