 6.00054688e-01  6.00054688e-01  6.00054688e-01 -1.86103401e-01  6.00054688e-01  4.83200145e-04
 6.00250000e-01  6.00250000e-01  6.00250000e-01 -1.92752778e-01  6.00250000e-01  2.20856900e-03
 6.00445313e-01  6.00445313e-01  6.00445313e-01 -1.99327672e-01  6.00445313e-01  3.93260749e-03
 6.00640625e-01  6.00640625e-01  6.00640625e-01 -2.05825263e-01  6.00640625e-01  5.65427713e-03
 6.00835938e-01  6.00835938e-01  6.00835938e-01 -2.12243520e-01  6.00835938e-01  7.37254084e-03
 6.01031250e-01  6.01031250e-01  6.01031250e-01 -2.18579595e-01  6.01031250e-01  9.08636361e-03
 6.01226563e-01  6.01226563e-01  6.01226563e-01 -2.24831398e-01  6.01226563e-01  1.07947131e-02
 6.01421875e-01  6.01421875e-01  6.01421875e-01 -2.30996064e-01  6.01421875e-01  1.24965602e-02
 6.01617188e-01  6.01617188e-01  6.01617188e-01 -2.37071471e-01  6.01617188e-01  1.41908799e-02
 6.01812500e-01  6.01812500e-01  6.01812500e-01 -2.43054755e-01  6.01812500e-01  1.58766516e-02
 6.02007813e-01  6.02007813e-01  6.02007813e-01 -2.48943784e-01  6.02007813e-01  1.75528597e-02
 6.02203125e-01  6.02203125e-01  6.02203125e-01 -2.54735708e-01  6.02203125e-01  1.92184947e-02
 6.02398438e-01  6.02398438e-01  6.02398438e-01 -2.60428407e-01  6.02398438e-01  2.08725531e-02
 6.02593750e-01  6.02593750e-01  6.02593750e-01 -2.66019058e-01  6.02593750e-01  2.25140387e-02
 6.02789063e-01  6.02789063e-01  6.02789063e-01 -2.71505569e-01  6.02789063e-01  2.41419627e-02
 6.02984375e-01  6.02984375e-01  6.02984375e-01 -2.76885159e-01  6.02984375e-01  2.57553445e-02
 6.03179688e-01  6.03179688e-01  6.03179688e-01 -2.82155780e-01  6.03179688e-01  2.73532122e-02
 6.03375000e-01  6.03375000e-01  6.03375000e-01 -2.87314702e-01  6.03375000e-01  2.89346033e-02
 6.03570313e-01  6.03570313e-01  6.03570313e-01 -2.92359935e-01  6.03570313e-01  3.04985654e-02
 6.03765625e-01  6.03765625e-01  6.03765625e-01 -2.97288815e-01  6.03765625e-01  3.20441562e-02
 6.03960938e-01  6.03960938e-01  6.03960938e-01 -3.02099420e-01  6.03960938e-01  3.35704449e-02
 6.04156250e-01  6.04156250e-01  6.04156250e-01 -3.06789162e-01  6.04156250e-01  3.50765119e-02
 6.04351563e-01  6.04351563e-01  6.04351563e-01 -3.11356198e-01  6.04351563e-01  3.65614502e-02
 6.04546875e-01  6.04546875e-01  6.04546875e-01 -3.15798025e-01  6.04546875e-01  3.80243652e-02
 6.04742188e-01  6.04742188e-01  6.04742188e-01 -3.20112890e-01  6.04742188e-01  3.94643758e-02
 6.04937500e-01  6.04937500e-01  6.04937500e-01 -3.24298385e-01  6.04937500e-01  4.08806145e-02
 6.05132813e-01  6.05132813e-01  6.05132813e-01 -3.28352853e-01  6.05132813e-01  4.22722283e-02
 6.05328125e-01  6.05328125e-01  6.05328125e-01 -3.32273988e-01  6.05328125e-01  4.36383788e-02
 6.05523438e-01  6.05523438e-01  6.05523438e-01 -3.36060241e-01  6.05523438e-01  4.49782432e-02
 6.05718750e-01  6.05718750e-01  6.05718750e-01 -3.39709415e-01  6.05718750e-01  4.62910145e-02
 6.05914063e-01  6.05914063e-01  6.05914063e-01 -3.43220073e-01  6.05914063e-01  4.75759017e-02
 6.06109375e-01  6.06109375e-01  6.06109375e-01 -3.46590134e-01  6.06109375e-01  4.88321310e-02
