 6.00054688e-01  6.00054688e-01  6.00054688e-01 -1.83575897e-01  6.00054688e-01  4.79132728e-04
 6.00250000e-01  6.00250000e-01  6.00250000e-01 -1.90182323e-01  6.00250000e-01  2.18997801e-03
 6.00445313e-01  6.00445313e-01  6.00445313e-01 -1.96714784e-01  6.00445313e-01  3.89950412e-03
 6.00640625e-01  6.00640625e-01  6.00640625e-01 -2.03170037e-01  6.00640625e-01  5.60668132e-03
 6.00835938e-01  6.00835938e-01  6.00835938e-01 -2.09546514e-01  6.00835938e-01  7.31048127e-03
 6.01031250e-01  6.01031250e-01  6.01031250e-01 -2.15840978e-01  6.01031250e-01  9.00987766e-03
 6.01226563e-01  6.01226563e-01  6.01226563e-01 -2.22051772e-01  6.01226563e-01  1.07038468e-02
 6.01421875e-01  6.01421875e-01  6.01421875e-01 -2.28175668e-01  6.01421875e-01  1.23913684e-02
 6.01617188e-01  6.01617188e-01  6.01617188e-01 -2.34210956e-01  6.01617188e-01  1.40714259e-02
 6.01812500e-01  6.01812500e-01  6.01812500e-01 -2.40154423e-01  6.01812500e-01  1.57430073e-02
 6.02007813e-01  6.02007813e-01  6.02007813e-01 -2.46004337e-01  6.02007813e-01  1.74051056e-02
 6.02203125e-01  6.02203125e-01  6.02203125e-01 -2.51757507e-01  6.02203125e-01  1.90567198e-02
 6.02398438e-01  6.02398438e-01  6.02398438e-01 -2.57412204e-01  6.02398438e-01  2.06968550e-02
 6.02593750e-01  6.02593750e-01  6.02593750e-01 -2.62965271e-01  6.02593750e-01  2.23245231e-02
 6.02789063e-01  6.02789063e-01  6.02789063e-01 -2.68415000e-01  6.02789063e-01  2.39387438e-02
 6.02984375e-01  6.02984375e-01  6.02984375e-01 -2.73758279e-01  6.02984375e-01  2.55385446e-02
 6.03179688e-01  6.03179688e-01  6.03179688e-01 -2.78993438e-01  6.03179688e-01  2.71229620e-02
 6.03375000e-01  6.03375000e-01  6.03375000e-01 -2.84117422e-01  6.03375000e-01  2.86910416e-02
 6.03570313e-01  6.03570313e-01  6.03570313e-01 -2.89128615e-01  6.03570313e-01  3.02418387e-02
 6.03765625e-01  6.03765625e-01  6.03765625e-01 -2.94024025e-01  6.03765625e-01  3.17744193e-02
 6.03960938e-01  6.03960938e-01  6.03960938e-01 -2.98802103e-01  6.03960938e-01  3.32878601e-02
 6.04156250e-01  6.04156250e-01  6.04156250e-01 -3.03459935e-01  6.04156250e-01  3.47812496e-02
 6.04351563e-01  6.04351563e-01  6.04351563e-01 -3.07996047e-01  6.04351563e-01  3.62536882e-02
 6.04546875e-01  6.04546875e-01  6.04546875e-01 -3.12407610e-01  6.04546875e-01  3.77042889e-02
 6.04742188e-01  6.04742188e-01  6.04742188e-01 -3.16693238e-01  6.04742188e-01  3.91321780e-02
 6.04937500e-01  6.04937500e-01  6.04937500e-01 -3.20850198e-01  6.04937500e-01  4.05364952e-02
 6.05132813e-01  6.05132813e-01  6.05132813e-01 -3.24877196e-01  6.05132813e-01  4.19163949e-02
 6.05328125e-01  6.05328125e-01  6.05328125e-01 -3.28771602e-01  6.05328125e-01  4.32710456e-02
 6.05523438e-01  6.05523438e-01  6.05523438e-01 -3.32532228e-01  6.05523438e-01  4.45996315e-02
 6.05718750e-01  6.05718750e-01  6.05718750e-01 -3.36156551e-01  6.05718750e-01  4.59013523e-02
 6.05914063e-01  6.05914063e-01  6.05914063e-01 -3.39643493e-01  6.05914063e-01  4.71754237e-02
 6.06109375e-01  6.06109375e-01  6.06109375e-01 -3.42990649e-01  6.06109375e-01  4.84210785e-02
 6.06304688e-01  6.06304688e-01  6.06304688e-01 -3.46197058e-01  6.06304688e-01  4.96375662e-02
 6.06500000e-01  6.06500000e-01  6.06500000e-01 -3.49260436e-01  6.06500000e-01  5.08241541e-02
 6.06695313e-01  6.06695313e-01  6.06695313e-01 -3.52179945e-01  6.06695313e-01  5.19801275e-02
 6.06890625e-01  6.06890625e-01  6.06890625e-01 -3.54953428e-01  6.06890625e-01  5.31047899e-02
 6.07085938e-01  6.07085938e-01  6.07085938e-01 -3.57580174e-01  6.07085938e-01  5.41974641e-02
 6.07281250e-01  6.07281250e-01  6.07281250e-01 -3.60058160e-01  6.07281250e-01  5.52574916e-02
