frequency_hz,vin_swing_mvpp,vin_rms_v,vout_rms_v,fundamental_rms_v,gain_v_v,power_w,thd_percent,load_pp_v
1000.0,20.0,0.007069917509198994,0.024523277563428127,0.024519445084403384,3.468679448030301,7.517389280661716e-05,0.1510747964665571,0.0693896695
1000.0,50.0,0.017674793778914663,0.061281478273806145,0.061271572025558343,3.4671679364605965,0.00046942744742787184,0.3631386002072511,0.17332766360000001
1000.0,100.0,0.035349587543757596,0.12237715527140203,0.12235535508108937,3.4619118290960844,0.0018720210165401052,0.6811806645478858,0.345879918
1000.0,200.0,0.0706991750919899,0.24328789547650803,0.24323151195269324,3.441170213937505,0.007398625010673537,1.2405193088215605,0.6862041839999999
1000.0,500.0,0.1767479377891468,0.5816714341644195,0.5810851591202764,3.29096588871283,0.04229270716536157,4.129051120246803,1.615293376
1000.0,1000.0,0.3534958754375745,0.9583663165242443,0.9416395125336555,2.7111103215502346,0.114808249581031,18.80509287021962,2.507166414
1000.0,2000.0,0.7067743216611639,1.501225267979653,1.434473838861562,2.1240517969742516,0.2817096631525726,30.63967932986832,3.891948772
1000.0,5000.0,1.7669585684876785,1.7935640613559987,1.5621684881340778,1.015057225077491,0.4021090052734781,55.965304117310396,4.464432278
