 4.00010892e-02  4.00010892e-02  4.00010892e-02  3.42189051e-03  4.00010892e-02  8.54994120e-01  4.00010892e-02  6.25289678e+00  4.00010892e-02  3.23894893e-01
 4.00060892e-02  4.00060892e-02  4.00060892e-02  1.91252137e-02  4.00060892e-02  8.70701178e-01  4.00060892e-02  6.20469782e+00  4.00060892e-02  2.75656067e-01
 4.00110892e-02  4.00110892e-02  4.00110892e-02  3.48096627e-02  4.00110892e-02  8.86387184e-01  4.00110892e-02  6.15525711e+00  4.00110892e-02  2.26181995e-01
 4.00160892e-02  4.00160892e-02  4.00160892e-02  5.04597587e-02  4.00160892e-02  9.02036648e-01  4.00160892e-02  6.10566076e+00  4.00160892e-02  1.76558867e-01
 4.00210892e-02  4.00210892e-02  4.00210892e-02  6.60600571e-02  4.00210892e-02  9.17634117e-01  4.00210892e-02  6.05515813e+00  4.00210892e-02  1.26036120e-01
 4.00260892e-02  4.00260892e-02  4.00260892e-02  8.15951621e-02  4.00260892e-02  9.33164191e-01  4.00260892e-02  6.00483373e+00  4.00260892e-02  7.56983074e-02
 4.00310892e-02  4.00310892e-02  4.00310892e-02  9.70497426e-02  4.00310892e-02  9.48611540e-01  4.00310892e-02  5.95392629e+00  4.00310892e-02  2.47841820e-02
 4.00360892e-02  4.00360892e-02  4.00360892e-02  1.12408547e-01  4.00360892e-02  9.63960914e-01  4.00360892e-02  5.90348357e+00  4.00360892e-02 -2.56584808e-02
 4.00410892e-02  4.00410892e-02  4.00410892e-02  1.27656417e-01  4.00410892e-02  9.79197163e-01  4.00410892e-02  5.85267458e+00  4.00410892e-02 -7.64606836e-02
 4.00460892e-02  4.00460892e-02  4.00460892e-02  1.42778306e-01  4.00460892e-02  9.94305247e-01  4.00460892e-02  5.80243439e+00  4.00460892e-02 -1.26687367e-01
 4.00510892e-02  4.00510892e-02  4.00510892e-02  1.57759290e-01  4.00510892e-02  1.00927026e+00  4.00510892e-02  5.75180288e+00  4.00510892e-02 -1.77298662e-01
 4.00560892e-02  4.00560892e-02  4.00560892e-02  1.72584585e-01  4.00560892e-02  1.02407741e+00  4.00560892e-02  5.70161688e+00  4.00560892e-02 -2.27457747e-01
 4.00610892e-02  4.00610892e-02  4.00610892e-02  1.87239559e-01  4.00610892e-02  1.03871211e+00  4.00610892e-02  5.65090585e+00  4.00610892e-02 -2.78135162e-01
 4.00660892e-02  4.00660892e-02  4.00660892e-02  2.01709751e-01  4.00660892e-02  1.05315988e+00  4.00660892e-02  5.60058267e+00  4.00660892e-02 -3.28418010e-01
