 1.20010938e-01  1.20010938e-01  1.20010938e-01 -1.33403950e-04  1.20010938e-01  6.87217984e-06 
 1.20050000e-01  1.20050000e-01  1.20050000e-01 -2.19424919e-04  1.20050000e-01  3.14107591e-05 
 1.20089063e-01  1.20089063e-01  1.20089063e-01 -3.05312976e-04  1.20089063e-01  5.59304177e-05 
 1.20128125e-01  1.20128125e-01  1.20128125e-01 -3.91016386e-04  1.20128125e-01  8.04163858e-05 
 1.20167188e-01  1.20167188e-01  1.20167188e-01 -4.76483530e-04  1.20167188e-01  1.04853914e-04 
 1.20206250e-01  1.20206250e-01  1.20206250e-01 -5.61662919e-04  1.20206250e-01  1.29228282e-04 
 1.20245313e-01  1.20245313e-01  1.20245313e-01 -6.46503247e-04  1.20245313e-01  1.53524808e-04 
 1.20284375e-01  1.20284375e-01  1.20284375e-01 -7.30953403e-04  1.20284375e-01  1.77728857e-04 
 1.20323438e-01  1.20323438e-01  1.20323438e-01 -8.14962508e-04  1.20323438e-01  2.01825848e-04 
 1.20362500e-01  1.20362500e-01  1.20362500e-01 -8.98479956e-04  1.20362500e-01  2.25801267e-04 
 1.20401563e-01  1.20401563e-01  1.20401563e-01 -9.81455423e-04  1.20401563e-01  2.49640671e-04 
 1.20440625e-01  1.20440625e-01  1.20440625e-01 -1.06383892e-03  1.20440625e-01  2.73329702e-04 
 1.20479688e-01  1.20479688e-01  1.20479688e-01 -1.14558080e-03  1.20479688e-01  2.96854089e-04 
 1.20518750e-01  1.20518750e-01  1.20518750e-01 -1.22663183e-03  1.20518750e-01  3.20199662e-04 
 1.20557813e-01  1.20557813e-01  1.20557813e-01 -1.30694314e-03  1.20557813e-01  3.43352358e-04 
 1.20596875e-01  1.20596875e-01  1.20596875e-01 -1.38646635e-03  1.20596875e-01  3.66298232e-04 
 1.20635938e-01  1.20635938e-01  1.20635938e-01 -1.46515354e-03  1.20635938e-01  3.89023462e-04 
 1.20675000e-01  1.20675000e-01  1.20675000e-01 -1.54295729e-03  1.20675000e-01  4.11514359e-04 
 1.20714063e-01  1.20714063e-01  1.20714063e-01 -1.61983071e-03  1.20714063e-01  4.33757374e-04 
 1.20753125e-01  1.20753125e-01  1.20753125e-01 -1.69572746e-03  1.20753125e-01  4.55739111e-04 
 1.20792188e-01  1.20792188e-01  1.20792188e-01 -1.77060180e-03  1.20792188e-01  4.77446327e-04 
 1.20831250e-01  1.20831250e-01  1.20831250e-01 -1.84440860e-03  1.20831250e-01  4.98865947e-04 
 1.20870313e-01  1.20870313e-01  1.20870313e-01 -1.91710338e-03  1.20870313e-01  5.19985070e-04 
 1.20909375e-01  1.20909375e-01  1.20909375e-01 -1.98864232e-03  1.20909375e-01  5.40790972e-04 
 1.20948438e-01  1.20948438e-01  1.20948438e-01 -2.05898228e-03  1.20948438e-01  5.61271123e-04 
 1.20987500e-01  1.20987500e-01  1.20987500e-01 -2.12808088e-03  1.20987500e-01  5.81413184e-04 
 1.21026563e-01  1.21026563e-01  1.21026563e-01 -2.19589645e-03  1.21026563e-01  6.01205024e-04 
 1.21065625e-01  1.21065625e-01  1.21065625e-01 -2.26238812e-03  1.21065625e-01  6.20634721e-04 
 1.21104688e-01  1.21104688e-01  1.21104688e-01 -2.32751580e-03  1.21104688e-01  6.39690571e-04 
 1.21143750e-01  1.21143750e-01  1.21143750e-01 -2.39124021e-03  1.21143750e-01  6.58361094e-04 
 1.21182813e-01  1.21182813e-01  1.21182813e-01 -2.45352295e-03  1.21182813e-01  6.76635046e-04 
 1.21221875e-01  1.21221875e-01  1.21221875e-01 -2.51432645e-03  1.21221875e-01  6.94501418e-04 
 1.21260938e-01  1.21260938e-01  1.21260938e-01 -2.57361406e-03  1.21260938e-01  7.11949449e-04 
 1.21300000e-01  1.21300000e-01  1.21300000e-01 -2.63135003e-03  1.21300000e-01  7.28968627e-04 
 1.21339063e-01  1.21339063e-01  1.21339063e-01 -2.68749955e-03  1.21339063e-01  7.45548703e-04 
 1.21378125e-01  1.21378125e-01  1.21378125e-01 -2.74202876e-03  1.21378125e-01  7.61679687e-04 
 1.21417188e-01  1.21417188e-01  1.21417188e-01 -2.79490477e-03  1.21417188e-01  7.77351864e-04 
 1.21456250e-01  1.21456250e-01  1.21456250e-01 -2.84609570e-03  1.21456250e-01  7.92555794e-04 
 1.21495313e-01  1.21495313e-01  1.21495313e-01 -2.89557068e-03  1.21495313e-01  8.07282318e-04 
 1.21534375e-01  1.21534375e-01  1.21534375e-01 -2.94329988e-03  1.21534375e-01  8.21522564e-04 
 1.21573438e-01  1.21573438e-01  1.21573438e-01 -2.98925450e-03  1.21573438e-01  8.35267957e-04 
 1.21612500e-01  1.21612500e-01  1.21612500e-01 -3.03340684e-03  1.21612500e-01  8.48510215e-04 
 1.21651563e-01  1.21651563e-01  1.21651563e-01 -3.07573027e-03  1.21651563e-01  8.61241362e-04 
 1.21690625e-01  1.21690625e-01  1.21690625e-01 -3.11619926e-03  1.21690625e-01  8.73453730e-04 
 1.21729688e-01  1.21729688e-01  1.21729688e-01 -3.15478940e-03  1.21729688e-01  8.85139962e-04 
 1.21768750e-01  1.21768750e-01  1.21768750e-01 -3.19147742e-03  1.21768750e-01  8.96293019e-04 
 1.21807813e-01  1.21807813e-01  1.21807813e-01 -3.22624119e-03  1.21807813e-01  9.06906182e-04 
 1.21846875e-01  1.21846875e-01  1.21846875e-01 -3.25905975e-03  1.21846875e-01  9.16973059e-04 
 1.21885938e-01  1.21885938e-01  1.21885938e-01 -3.28991329e-03  1.21885938e-01  9.26487586e-04 
 1.21925000e-01  1.21925000e-01  1.21925000e-01 -3.31878322e-03  1.21925000e-01  9.35444031e-04 
 1.21964063e-01  1.21964063e-01  1.21964063e-01 -3.34565211e-03  1.21964063e-01  9.43836999e-04 
 1.22003125e-01  1.22003125e-01  1.22003125e-01 -3.37050375e-03  1.22003125e-01  9.51661436e-04 
 1.22042188e-01  1.22042188e-01  1.22042188e-01 -3.39332317e-03  1.22042188e-01  9.58912627e-04 
 1.22081250e-01  1.22081250e-01  1.22081250e-01 -3.41409659e-03  1.22081250e-01  9.65586206e-04 
 1.22120313e-01  1.22120313e-01  1.22120313e-01 -3.43281149e-03  1.22120313e-01  9.71678151e-04 
