 1.20010937e-02  1.20010937e-02  1.20010937e-02  4.84531232e-02  1.20010937e-02  6.87217983e-04
 1.20050000e-02  1.20050000e-02  1.20050000e-02  4.01909551e-02  1.20050000e-02  3.14107591e-03
 1.20089062e-02  1.20089062e-02  1.20089062e-02  3.18991856e-02  1.20089062e-02  5.59304176e-03
 1.20128125e-02  1.20128125e-02  1.20128125e-02  2.35794492e-02  1.20128125e-02  8.04163858e-03
 1.20167187e-02  1.20167187e-02  1.20167187e-02  1.52398924e-02  1.20167187e-02  1.04853914e-02
 1.20206250e-02  1.20206250e-02  1.20206250e-02  6.88220681e-03  1.20206250e-02  1.29228282e-02
 1.20245312e-02  1.20245312e-02  1.20245312e-02 -1.48541634e-03  1.20245312e-02  1.53524808e-02
 1.20284375e-02  1.20284375e-02  1.20284375e-02 -9.86123448e-03  1.20284375e-02  1.77728857e-02
 1.20323437e-02  1.20323437e-02  1.20323437e-02 -1.82370187e-02  1.20323437e-02  2.01825848e-02
 1.20362500e-02  1.20362500e-02  1.20362500e-02 -2.66109842e-02  1.20362500e-02  2.25801267e-02
 1.20401562e-02  1.20401562e-02  1.20401562e-02 -3.49748752e-02  1.20401562e-02  2.49640671e-02
 1.20440625e-02  1.20440625e-02  1.20440625e-02 -4.33268770e-02  1.20440625e-02  2.73329702e-02
 1.20479687e-02  1.20479687e-02  1.20479687e-02 -5.16587201e-02  1.20479687e-02  2.96854089e-02
 1.20518750e-02  1.20518750e-02  1.20518750e-02 -5.99685743e-02  1.20518750e-02  3.20199662e-02
 1.20557812e-02  1.20557812e-02  1.20557812e-02 -6.82481710e-02  1.20557812e-02  3.43352358e-02
 1.20596875e-02  1.20596875e-02  1.20596875e-02 -7.64956784e-02  1.20596875e-02  3.66298232e-02
 1.20635937e-02  1.20635937e-02  1.20635937e-02 -8.47028423e-02  1.20635937e-02  3.89023462e-02
 1.20675000e-02  1.20675000e-02  1.20675000e-02 -9.28678417e-02  1.20675000e-02  4.11514359e-02
 1.20714062e-02  1.20714062e-02  1.20714062e-02 -1.00982448e-01  1.20714062e-02  4.33757374e-02
 1.20753125e-02  1.20753125e-02  1.20753125e-02 -1.09044860e-01  1.20753125e-02  4.55739111e-02
 1.20792187e-02  1.20792187e-02  1.20792187e-02 -1.17046884e-01  1.20792187e-02  4.77446327e-02
 1.20831250e-02  1.20831250e-02  1.20831250e-02 -1.24986751e-01  1.20831250e-02  4.98865947e-02
 1.20870312e-02  1.20870312e-02  1.20870312e-02 -1.32856308e-01  1.20870312e-02  5.19985070e-02
 1.20909375e-02  1.20909375e-02  1.20909375e-02 -1.40653827e-01  1.20909375e-02  5.40790972e-02
 1.20948437e-02  1.20948437e-02  1.20948437e-02 -1.48371212e-01  1.20948437e-02  5.61271123e-02
 1.20987500e-02  1.20987500e-02  1.20987500e-02 -1.56006785e-01  1.20987500e-02  5.81413184e-02
