 4.00042698e-02  4.00042698e-02  4.00042698e-02  1.34124058e-02  4.00042698e-02  9.96942363e-01  4.00042698e-02  7.29248807e+00  4.00042698e-02 -7.12037728e-02
 4.00092698e-02  4.00092698e-02  4.00092698e-02  2.91055155e-02  4.00092698e-02  1.01263527e+00  4.00092698e-02  7.24355108e+00  4.00092698e-02 -1.20128047e-01
 4.00142698e-02  4.00142698e-02  4.00142698e-02  4.47699016e-02  4.00142698e-02  1.02829663e+00  4.00142698e-02  7.09070393e+00  4.00142698e-02 -2.72949056e-01
 4.00192698e-02  4.00192698e-02  4.00192698e-02  6.03901053e-02  4.00192698e-02  1.04391121e+00  4.00192698e-02  7.06400130e+00  4.00192698e-02 -2.99613618e-01
 4.00242698e-02  4.00242698e-02  4.00242698e-02  7.59507111e-02  4.00242698e-02  1.05946354e+00  4.00242698e-02  6.92552236e+00  4.00242698e-02 -4.38043515e-01
 4.00292698e-02  4.00292698e-02  4.00292698e-02  9.14363628e-02  4.00292698e-02  1.07493845e+00  4.00292698e-02  6.90786067e+00  4.00292698e-02 -4.55645785e-01
 4.00342698e-02  4.00342698e-02  4.00342698e-02  1.06831778e-01  4.00342698e-02  1.09032059e+00  4.00342698e-02  6.77912740e+00  4.00342698e-02 -5.84309908e-01
 4.00392698e-02  4.00392698e-02  4.00392698e-02  1.22121763e-01  4.00392698e-02  1.10559493e+00  4.00392698e-02  6.76786079e+00  4.00392698e-02 -5.95498075e-01
 4.00442698e-02  4.00442698e-02  4.00442698e-02  1.37291228e-01  4.00442698e-02  1.12074630e+00  4.00442698e-02  6.64588132e+00  4.00442698e-02 -7.17390251e-01
 4.00492698e-02  4.00492698e-02  4.00492698e-02  1.52325204e-01  4.00492698e-02  1.13575988e+00  4.00492698e-02  6.63929880e+00  4.00492698e-02 -7.23876941e-01
 4.00542698e-02  4.00542698e-02  4.00542698e-02  1.67208853e-01  4.00542698e-02  1.15062077e+00  4.00542698e-02  6.52214085e+00  4.00542698e-02 -8.40930847e-01
 4.00592698e-02  4.00592698e-02  4.00592698e-02  1.81927487e-01  4.00592698e-02  1.16531442e+00  4.00592698e-02  6.51913439e+00  4.00592698e-02 -8.43825295e-01
 4.00642698e-02  4.00642698e-02  4.00642698e-02  1.96466581e-01  4.00642698e-02  1.17982622e+00  4.00642698e-02  6.40630651e+00  4.00642698e-02 -9.56533469e-01
 4.00692698e-02  4.00692698e-02  4.00692698e-02  2.10811786e-01  4.00692698e-02  1.19414200e+00  4.00692698e-02  6.40840334e+00  4.00692698e-02 -9.54309584e-01
 4.00742698e-02  4.00742698e-02  4.00742698e-02  2.24948945e-01  4.00742698e-02  1.20824751e+00  4.00742698e-02  6.29785980e+00  4.00742698e-02 -1.06471888e+00
 4.00792698e-02  4.00792698e-02  4.00792698e-02  2.38864107e-01  4.00792698e-02  1.22212894e+00  4.00792698e-02  6.30187320e+00  4.00792698e-02 -1.06056417e+00
 4.00842698e-02  4.00842698e-02  4.00842698e-02  2.52543538e-01  4.00842698e-02  1.23577249e+00  4.00842698e-02  6.19332017e+00  4.00842698e-02 -1.16896896e+00
 4.00892698e-02  4.00892698e-02  4.00892698e-02  2.65973740e-01  4.00892698e-02  1.24916479e+00  4.00892698e-02  6.19910080e+00  4.00892698e-02 -1.16303328e+00
 4.00942698e-02  4.00942698e-02  4.00942698e-02  2.79141458e-01  4.00942698e-02  1.26229253e+00  4.00942698e-02  6.09250238e+00  4.00942698e-02 -1.26946997e+00
 4.00992698e-02  4.00992698e-02  4.00992698e-02  2.92033696e-01  4.00992698e-02  1.27514284e+00  4.00992698e-02  6.10009583e+00  4.00992698e-02 -1.26170822e+00
 4.01042698e-02  4.01042698e-02  4.01042698e-02  3.04637733e-01  4.01042698e-02  1.28770295e+00  4.01042698e-02  5.99554823e+00  4.01042698e-02 -1.36608110e+00
 4.01092698e-02  4.01092698e-02  4.01092698e-02  3.16941129e-01  4.01092698e-02  1.29996056e+00  4.01092698e-02  6.00508754e+00  4.01092698e-02 -1.35636077e+00
 4.01142698e-02  4.01142698e-02  4.01142698e-02  3.28931743e-01  4.01142698e-02  1.31190346e+00  4.01142698e-02  5.90273789e+00  4.01142698e-02 -1.45852326e+00
 4.01192698e-02  4.01192698e-02  4.01192698e-02  3.40597740e-01  4.01192698e-02  1.32351998e+00  4.01192698e-02  5.91438167e+00  4.01192698e-02 -1.44668632e+00
 4.01242698e-02  4.01242698e-02  4.01242698e-02  3.51927609e-01  4.01242698e-02  1.33479854e+00  4.01242698e-02  5.81438509e+00  4.01242698e-02 -1.54648388e+00
 4.01292698e-02  4.01292698e-02  4.01292698e-02  3.62910167e-01  4.01292698e-02  1.34572813e+00  4.01292698e-02  5.82828810e+00  4.01292698e-02 -1.53237616e+00
 4.01342698e-02  4.01342698e-02  4.01342698e-02  3.73534578e-01  4.01342698e-02  1.35629783e+00  4.01342698e-02  5.73078901e+00  4.01342698e-02 -1.62966501e+00
 4.01392698e-02  4.01392698e-02  4.01392698e-02  3.83790354e-01  4.01392698e-02  1.36649734e+00  4.01392698e-02  5.74709078e+00  4.01392698e-02 -1.61314762e+00
 4.01442698e-02  4.01442698e-02  4.01442698e-02  3.93667376e-01  4.01442698e-02  1.37631647e+00  4.01442698e-02  5.65158579e+00  4.01442698e-02 -1.70843176e+00
 4.01492698e-02  4.01492698e-02  4.01492698e-02  4.03155896e-01  4.01492698e-02  1.38574563e+00  4.01492698e-02  5.66951402e+00  4.01492698e-02 -1.69027756e+00
 4.01542698e-02  4.01542698e-02  4.01542698e-02  4.12246549e-01  4.01542698e-02  1.39477542e+00  4.01542698e-02  5.57714255e+00  4.01542698e-02 -1.78241813e+00
 4.01592698e-02  4.01592698e-02  4.01592698e-02  4.20930365e-01  4.01592698e-02  1.40339703e+00  4.01592698e-02  5.59809985e+00  4.01592698e-02 -1.76122522e+00
 4.01642698e-02  4.01642698e-02  4.01642698e-02  4.29198773e-01  4.01642698e-02  1.41160184e+00  4.01642698e-02  5.50875920e+00  4.01642698e-02 -1.85032574e+00
 4.01692698e-02  4.01692698e-02  4.01692698e-02  4.37043615e-01  4.01692698e-02  1.41938187e+00  4.01692698e-02  5.53267402e+00  4.01692698e-02 -1.82616647e+00
 4.01742698e-02  4.01742698e-02  4.01742698e-02  4.44457146e-01  4.01742698e-02  1.42672933e+00  4.01742698e-02  5.44633134e+00  4.01742698e-02 -1.91226058e+00
 4.01792698e-02  4.01792698e-02  4.01792698e-02  4.51432053e-01  4.01792698e-02  1.43363708e+00  4.01792698e-02  5.47318283e+00  4.01792698e-02 -1.88515660e+00
 4.01842698e-02  4.01842698e-02  4.01842698e-02  4.57961450e-01  4.01842698e-02  1.44009818e+00  4.01842698e-02  5.38984255e+00  4.01842698e-02 -1.96824068e+00
 4.01892698e-02  4.01892698e-02  4.01892698e-02  4.64038894e-01  4.01892698e-02  1.44610639e+00  4.01892698e-02  5.41963557e+00  4.01892698e-02 -1.93818792e+00
 4.01942698e-02  4.01942698e-02  4.01942698e-02  4.69658389e-01  4.01942698e-02  1.45165565e+00  4.01942698e-02  5.33931914e+00  4.01942698e-02 -2.01824129e+00
 4.01992698e-02  4.01992698e-02  4.01992698e-02  4.74814387e-01  4.01992698e-02  1.45674060e+00  4.01992698e-02  5.37206988e+00  4.01992698e-02 -1.98522436e+00
 4.02042698e-02  4.02042698e-02  4.02042698e-02  4.79501801e-01  4.02042698e-02  1.46135611e+00  4.02042698e-02  5.29480468e+00  4.02042698e-02 -2.06222045e+00
 4.02092698e-02  4.02092698e-02  4.02092698e-02  4.83716004e-01  4.02092698e-02  1.46549773e+00  4.02092698e-02  5.33053255e+00  4.02092698e-02 -2.02622074e+00
 4.02142698e-02  4.02142698e-02  4.02142698e-02  4.87452838e-01  4.02142698e-02  1.46916127e+00  4.02142698e-02  5.25634584e+00  4.02142698e-02 -2.10013309e+00
 4.02192698e-02  4.02192698e-02  4.02192698e-02  4.90708615e-01  4.02192698e-02  1.47234322e+00  4.02192698e-02  5.29506901e+00  4.02192698e-02 -2.06113324e+00
 4.02242698e-02  4.02242698e-02  4.02242698e-02  4.93480122e-01  4.02242698e-02  1.47504032e+00  4.02242698e-02  5.22398474e+00  4.02242698e-02 -2.13193872e+00
 4.02292698e-02  4.02292698e-02  4.02292698e-02  4.95764623e-01  4.02292698e-02  1.47725004e+00  4.02292698e-02  5.26571778e+00  4.02292698e-02 -2.08992497e+00
 4.02342698e-02  4.02342698e-02  4.02342698e-02  4.97559865e-01  4.02342698e-02  1.47897007e+00  4.02342698e-02  5.19775497e+00  4.02342698e-02 -2.15760537e+00
 4.02392698e-02  4.02392698e-02  4.02392698e-02  4.98864075e-01  4.02392698e-02  1.48019883e+00  4.02392698e-02  5.24250757e+00  4.02392698e-02 -2.11256884e+00
 4.02442698e-02  4.02442698e-02  4.02442698e-02  4.99675966e-01  4.02442698e-02  1.48093499e+00  4.02442698e-02  5.17767950e+00  4.02442698e-02 -2.17711170e+00
 4.02492698e-02  4.02492698e-02  4.02492698e-02  4.99994738e-01  4.02492698e-02  1.48117793e+00  4.02492698e-02  5.22545586e+00  4.02492698e-02 -2.12904902e+00
